336.23256 	 0.50406 	328.78634	3600.017130	1922350	#fail110-20050502T205523.out
336.23256 	 0.50406 	328.78634	3600.012310	1943293	#fail110-20050502T225053.out
336.23256 	 0.50406 	328.78634	3600.014150	1935904	#fail110-20050503T105757.out
336.23256 	 0.50406 	328.78634	3600.018227	1941227	#fail110-20050503T115757.out
336.23256 	 0.50406 	328.78634	3600.019145	1902194	#fail110-20050503T125757.out
332.72093 	 0.52677 	325.10878	3600.020576	1808900	#fail110-20050503T135758.out
332.72093 	 0.52677 	325.10878	3600.022137	1808572	#fail110-20050503T145758.out
332.72093 	 0.52677 	325.10878	3600.020394	1811293	#fail110-20050503T155758.out
332.72093 	 0.52677 	325.10878	3600.022414	1801479	#fail110-20050503T165758.out
332.72093 	 0.52677 	325.10878	3600.030388	1809809	#fail110-20050503T175758.out
332.72093 	 0.52677 	325.10878	3600.023522	1809929	#fail110-20050503T185758.out
332.72093 	 0.52677 	325.10878	3600.020636	1810802	#fail110-20050503T195758.out
332.72093 	 0.52677 	325.10878	3600.018788	1808879	#fail110-20050504T182845.out
332.72093 	 0.52677 	325.10878	3600.021717	1811152	#fail110-20050504T192845.out
332.72093 	 0.52677 	325.10878	3600.026767	1801617	#fail110-20050504T202845.out
332.72093 	 0.52677 	325.10878	3600.023261	1808411	#fail110-20050504T212845.out
342.32558 	 0.40562 	335.64586	3600.020449	1839134	#fail110-20050504T222845.out
342.32558 	 0.40562 	335.64586	3600.020337	1836649	#fail110-20050504T232845.out
342.32558 	 0.40562 	335.64586	3600.018942	1832248	#fail110-20050505T002845.out
342.32558 	 0.40562 	335.64586	3600.022264	1816192	#fail110-20050505T012845.out
342.32558 	 0.40562 	335.64586	3600.024080	1841958	#fail110-20050505T022845.out
342.32558 	 0.40562 	335.64586	3600.020293	1840681	#fail110-20050505T032845.out
342.32558 	 0.40562 	335.64586	3600.021968	1832717	#fail110-20050505T042845.out
342.32558 	 0.40562 	335.64586	3600.020503	1842791	#fail110-20050505T052845.out
342.32558 	 0.40562 	335.64586	3600.021106	1833378	#fail110-20050505T062845.out
342.32558 	 0.40562 	335.64586	3600.020880	1837624	#fail110-20050505T072845.out
342.32558 	 0.40562 	335.64586	3600.020829	1830328	#fail110-20050505T082846.out
342.32558 	 0.40562 	335.64586	3600.021349	1839596	#fail110-20050505T092846.out
342.32558 	 0.40562 	335.64586	3600.022090	1839582	#fail110-20050505T102846.out
342.32558 	 0.40562 	335.64586	3600.021991	1840035	#fail110-20050505T112846.out
342.32558 	 0.40562 	335.64586	3600.022121	1832106	#fail110-20050505T122846.out
342.32558 	 0.40562 	335.64586	3600.021444	1812451	#fail110-20050505T132846.out
342.32558 	 0.40562 	335.64586	3600.021375	1840811	#fail110-20050505T142846.out
342.32558 	 0.40562 	335.64586	3600.021605	1840427	#fail110-20050505T152846.out
342.32558 	 0.40562 	335.64586	3600.023672	1827851	#fail110-20050505T162846.out
342.32558 	 0.40562 	335.64586	3600.022018	1842734	#fail110-20050505T172846.out
342.32558 	 0.40562 	335.64586	3600.021084	1841727	#fail110-20050505T182846.out
342.32558 	 0.40562 	335.64586	3600.019933	1841108	#fail110-20050505T192846.out
342.32558 	 0.40562 	335.64586	3600.020391	1828181	#fail110-20050505T202846.out
342.32558 	 0.40562 	335.64586	3600.018909	1840169	#fail110-20050505T212846.out
342.32558 	 0.40562 	335.64586	3600.017654	1842248	#fail110-20050505T222846.out
342.32558 	 0.40562 	335.64586	3600.018520	1842033	#fail110-20050505T232846.out
342.32558 	 0.40562 	335.64586	3600.019614	1834336	#fail110-20050506T002846.out
342.32558 	 0.40562 	335.64586	3600.020815	1816373	#fail110-20050506T012846.out
342.32558 	 0.40562 	335.64586	3600.019224	1842024	#fail110-20050506T022846.out
342.32558 	 0.40562 	335.64586	3600.021140	1840862	#fail110-20050506T032846.out
342.32558 	 0.40562 	335.64586	3600.020208	1832630	#fail110-20050506T042846.out
342.32558 	 0.40562 	335.64586	3600.020429	1842173	#fail110-20050506T052846.out
342.32558 	 0.40562 	335.64586	3600.021529	1832091	#fail110-20050506T062846.out
342.32558 	 0.40562 	335.64586	3600.019310	1839404	#fail110-20050506T072846.out
342.32558 	 0.40562 	335.64586	3600.021065	1834364	#fail110-20050506T082847.out
342.32558 	 0.40562 	335.64586	3600.021276	1842676	#fail110-20050506T092847.out
342.32558 	 0.40562 	335.64586	3600.023262	1841903	#fail110-20050506T102847.out
342.32558 	 0.40562 	335.64586	3600.019021	1840377	#fail110-20050506T112847.out
342.32558 	 0.40562 	335.64586	3600.016885	1829651	#fail110-20050506T122847.out
