255.300000 	0.210000		1800.000000	2792833	#fail80-20050427T153621.out
255.300000 	0.210000		1800.004917	2761789	#fail80-20050427T161410.out
255.300000 	0.210000		1800.008972	2757440	#fail80-20050427T164410.out
255.300000 	0.210000		1800.006820	2778921	#fail80-20050427T171410.out
255.300000 	0.210000		1800.014318	2778948	#fail80-20050427T174410.out
255.300000 	0.210000		1800.010385	2777220	#fail80-20050427T181410.out
255.300000 	0.210000		1800.015291	2780119	#fail80-20050427T184410.out
255.300000 	0.210000		1800.008716	2778345	#fail80-20050427T191410.out
255.300000 	0.210000		1800.004232	2778707	#fail80-20050427T194410.out
255.300000 	0.210000		1800.005762	2776052	#fail80-20050427T201410.out
255.300000 	0.210000		1800.007831	2758264	#fail80-20050427T204410.out
245.76667 	 0.24556	 0.24556	1800.005657	3074148	#fail80-20050429T064948.out
245.76667 	 0.24556	 0.24556	1800.007462	3086579	#fail80-20050429T071948.out
245.76667 	 0.24556	 0.24556	1800.007426	3086118	#fail80-20050429T074948.out
245.76667 	 0.24556	 0.24556	1800.008356	3079654	#fail80-20050429T081948.out
245.76667 	 0.24556	 0.24556	1800.009286	3072810	#fail80-20050429T084948.out
245.76667 	 0.24556	 0.24556	1800.012219	3088157	#fail80-20050429T091948.out
245.76667 	 0.24556	 0.24556	1800.008650	3088575	#fail80-20050429T094948.out
245.76667 	 0.24556	 0.24556	1800.008357	3088941	#fail80-20050429T101948.out
245.76667 	 0.24556	 0.24556	1800.007973	3092067	#fail80-20050429T104948.out
245.76667 	 0.24556	 0.24556	1800.008572	3091640	#fail80-20050429T111948.out
250.66667 	 0.28889 	245.85926	1800.175116	731298	#fail80-20050502T201659.out
257.16667 	 1.13889 	247.62145	1799.999651	789016	#fail80-20050502T204659.out
235.63333 	 0.63222 	228.52153	1800.189475	783564	#fail80-20050502T211659.out
250.06667 	 0.66222 	242.78808	1800.000076	759823	#fail80-20050502T214659.out
254.10000 	 0.89000 	245.66199	1800.181883	789123	#fail80-20050502T221700.out
249.66667 	 0.75556 	241.89206	1800.000471	782343	#fail80-20050502T224700.out
243.06667 	 0.52889 	236.56197	1800.176769	789549	#fail80-20050502T231700.out
257.26667 	 0.99556 	248.34229	1800.000935	781181	#fail80-20050502T234700.out
249.66667 	 1.28889 	239.51230	1800.161139	779714	#fail80-20050503T001700.out
253.23333 	 0.37889 	247.72778	1800.000241	786410	#fail80-20050503T004700.out
263.73333 	 0.92889 	255.11294	1800.188622	780117	#fail80-20050503T011700.out
260.63333 	 0.69889 	253.15596	1800.000254	778265	#fail80-20050503T014700.out
247.80000 	 0.69333 	240.35241	1800.175154	781795	#fail80-20050503T021700.out
257.76667 	 0.57889 	250.96144	1800.000039	784208	#fail80-20050503T024700.out
248.80000 	 0.49333 	242.51775	1800.179929	785678	#fail80-20050503T031701.out
245.00000 	 1.06667 	235.76240	1800.000877	787353	#fail80-20050503T034701.out
247.96667 	 0.49889 	241.64914	1800.173356	781246	#fail80-20050503T041701.out
251.43333 	 0.51222 	245.03194	1800.000017	782842	#fail80-20050503T044701.out
253.93333 	 1.39556 	243.36714	1800.179113	789142	#fail80-20050503T051701.out
241.46667 	 0.91556 	232.90837	1800.000678	787133	#fail80-20050503T054701.out
243.93333 	 0.39556 	238.30799	1800.169359	782156	#fail80-20050503T061701.out
261.53333 	 1.51556 	250.52223	1800.000136	786777	#fail80-20050503T064701.out
255.00000 	 0.73333 	247.34058	1800.182115	786264	#fail80-20050503T071702.out
247.50000 	 0.98333 	238.63058	1800.000060	787956	#fail80-20050503T074702.out
