## memory, data ready
## threads ready
# starting GA
0: pop m=165.464263 v=2300.896366 f=-183.230153; best m=165.736842 v=531.772853 f=-3.720333
272626: pop m=175.031684 v=188.721645 f=100.316568; best m=175.578947 v=0.243767 f=171.950803
272949: pop m=175.180105 v=191.024349 f=100.152759; best m=175.578947 v=0.243767 f=171.950803
273273: pop m=175.113316 v=178.391878 f=104.183166; best m=175.578947 v=0.243767 f=171.950803
273597: pop m=175.143526 v=190.332604 f=101.481751; best m=175.578947 v=0.243767 f=171.950803
273921: pop m=175.152368 v=178.549895 f=102.013273; best m=175.578947 v=0.243767 f=171.950803
274242: pop m=175.112737 v=179.630382 f=101.753416; best m=175.578947 v=0.243767 f=171.950803
274567: pop m=175.023895 v=189.784521 f=101.700763; best m=175.578947 v=0.243767 f=171.950803
274893: pop m=175.037053 v=181.737889 f=103.081590; best m=175.578947 v=0.243767 f=171.950803
275216: pop m=175.086316 v=186.867651 f=100.691451; best m=175.578947 v=0.243767 f=171.950803
275540: pop m=175.152789 v=177.241562 f=103.519663; best m=175.578947 v=0.243767 f=171.950803
275864: pop m=175.019316 v=179.402443 f=103.844128; best m=175.578947 v=0.243767 f=171.950803
276189: pop m=175.036737 v=183.454316 f=101.206344; best m=175.578947 v=0.243767 f=171.950803
276513: pop m=175.130316 v=174.396238 f=104.084233; best m=175.578947 v=0.243767 f=171.950803
276836: pop m=175.029263 v=194.369884 f=100.360219; best m=175.578947 v=0.243767 f=171.950803
277193: pop m=175.001211 v=187.485745 f=100.831911; best m=175.578947 v=0.243767 f=171.950803
277542: pop m=174.989526 v=193.488449 f=99.019200; best m=175.578947 v=0.243767 f=171.950803
277866: pop m=175.118842 v=179.890288 f=102.131773; best m=175.578947 v=0.243767 f=171.950803
278192: pop m=175.027000 v=190.805385 f=99.656807; best m=175.578947 v=0.243767 f=171.950803
278516: pop m=175.060263 v=180.721285 f=103.101290; best m=175.578947 v=0.243767 f=171.950803
278841: pop m=175.137947 v=177.521645 f=103.719219; best m=175.578947 v=0.243767 f=171.950803
279173: pop m=175.080263 v=189.353823 f=100.894770; best m=175.578947 v=0.243767 f=171.950803
279494: pop m=175.098842 v=183.577634 f=101.438717; best m=175.578947 v=0.243767 f=171.950803
279819: pop m=175.058421 v=190.301789 f=99.792837; best m=175.578947 v=0.243767 f=171.950803
280145: pop m=175.028579 v=175.429828 f=103.763696; best m=175.578947 v=0.243767 f=171.950803
280469: pop m=175.023474 v=193.259335 f=99.786688; best m=175.578947 v=0.243767 f=171.950803
280791: pop m=174.995842 v=181.994781 f=101.747515; best m=175.578947 v=0.243767 f=171.950803
281115: pop m=175.009789 v=184.639789 f=100.995427; best m=175.578947 v=0.243767 f=171.950803
281438: pop m=175.116947 v=189.165263 f=100.432557; best m=175.578947 v=0.243767 f=171.950803
281761: pop m=175.095684 v=185.778255 f=102.204697; best m=175.578947 v=0.243767 f=171.950803
282085: pop m=175.016000 v=176.140681 f=104.340366; best m=175.578947 v=0.243767 f=171.950803
282409: pop m=175.021526 v=182.643867 f=102.610345; best m=175.578947 v=0.243767 f=171.950803
282734: pop m=175.051895 v=192.684493 f=99.375634; best m=175.578947 v=0.243767 f=171.950803
283057: pop m=175.187053 v=183.465512 f=102.132792; best m=175.578947 v=0.243767 f=171.950803
283381: pop m=175.066421 v=176.082183 f=102.985740; best m=175.578947 v=0.243767 f=171.950803
283706: pop m=175.087158 v=185.290050 f=101.488370; best m=175.578947 v=0.243767 f=171.950803
284028: pop m=175.082053 v=167.535917 f=105.535344; best m=175.578947 v=0.243767 f=171.950803
284355: pop m=175.055158 v=182.149895 f=102.058096; best m=175.578947 v=0.243767 f=171.950803
284678: pop m=175.065579 v=189.513180 f=99.256502; best m=175.578947 v=0.243767 f=171.950803
285002: pop m=175.030632 v=178.192748 f=104.329476; best m=175.578947 v=0.243767 f=171.950803
285325: pop m=175.002053 v=174.124266 f=103.562388; best m=175.578947 v=0.243767 f=171.950803
285649: pop m=175.107316 v=184.206133 f=103.087182; best m=175.578947 v=0.243767 f=171.950803
285975: pop m=174.933684 v=183.546255 f=101.726534; best m=175.578947 v=0.243767 f=171.950803
286297: pop m=175.162053 v=195.114260 f=99.803869; best m=175.578947 v=0.243767 f=171.950803
286645: pop m=175.057421 v=185.102116 f=101.479878; best m=175.578947 v=0.243767 f=171.950803
287001: pop m=175.061368 v=178.969014 f=103.537166; best m=175.578947 v=0.243767 f=171.950803
287327: pop m=175.051684 v=175.981352 f=103.799980; best m=175.578947 v=0.243767 f=171.950803
287652: pop m=175.097947 v=179.955136 f=103.183710; best m=175.578947 v=0.243767 f=171.950803
287978: pop m=175.095579 v=180.201330 f=103.608961; best m=175.578947 v=0.243767 f=171.950803
288300: pop m=175.082053 v=189.637983 f=100.292797; best m=175.578947 v=0.243767 f=171.950803
288623: pop m=175.054000 v=184.534814 f=101.549022; best m=175.578947 v=0.243767 f=171.950803
288950: pop m=175.076947 v=191.004670 f=99.288992; best m=175.578947 v=0.243767 f=171.950803
289272: pop m=175.054368 v=186.059380 f=102.261419; best m=175.578947 v=0.243767 f=171.950803
289597: pop m=175.049895 v=177.967773 f=104.177978; best m=175.578947 v=0.243767 f=171.950803
289918: pop m=175.140368 v=178.504975 f=102.655039; best m=175.578947 v=0.243767 f=171.950803
290240: pop m=175.147947 v=172.961751 f=104.591497; best m=175.578947 v=0.243767 f=171.950803
290565: pop m=175.057053 v=193.690017 f=99.756242; best m=175.578947 v=0.243767 f=171.950803
290888: pop m=175.051684 v=168.972116 f=104.635311; best m=175.578947 v=0.243767 f=171.950803
291212: pop m=175.093895 v=189.739429 f=100.519722; best m=175.578947 v=0.243767 f=171.950803
291542: pop m=175.024526 v=190.248443 f=100.233921; best m=175.578947 v=0.243767 f=171.950803
291869: pop m=174.971105 v=182.748687 f=103.517094; best m=175.578947 v=0.243767 f=171.950803
292198: pop m=175.115000 v=182.531219 f=103.428659; best m=175.578947 v=0.243767 f=171.950803
292519: pop m=175.223789 v=175.331030 f=103.862514; best m=175.578947 v=0.243767 f=171.950803
292843: pop m=175.039316 v=183.622249 f=102.374573; best m=175.578947 v=0.243767 f=171.950803
293167: pop m=174.965421 v=189.705429 f=99.932787; best m=175.578947 v=0.243767 f=171.950803
293490: pop m=175.112842 v=179.663745 f=102.195124; best m=175.578947 v=0.243767 f=171.950803
293816: pop m=175.038105 v=188.122144 f=100.934700; best m=175.578947 v=0.243767 f=171.950803
294143: pop m=175.176053 v=173.564499 f=104.871627; best m=175.578947 v=0.243767 f=171.950803
294466: pop m=174.999737 v=180.577789 f=102.098039; best m=175.578947 v=0.243767 f=171.950803
294789: pop m=175.045737 v=178.559645 f=102.874335; best m=175.578947 v=0.243767 f=171.950803
295110: pop m=175.017105 v=189.955706 f=100.074895; best m=175.578947 v=0.243767 f=171.950803
295434: pop m=175.079368 v=183.282798 f=101.276894; best m=175.578947 v=0.243767 f=171.950803
295755: pop m=175.112421 v=179.616837 f=103.144958; best m=175.578947 v=0.243767 f=171.950803
296092: pop m=175.119368 v=181.468798 f=102.696918; best m=175.578947 v=0.243767 f=171.950803
296457: pop m=175.053737 v=176.523861 f=104.428646; best m=175.578947 v=0.243767 f=171.950803
296782: pop m=175.173053 v=182.485330 f=102.975710; best m=175.578947 v=0.243767 f=171.950803
297106: pop m=174.941474 v=186.131651 f=102.075201; best m=175.578947 v=0.243767 f=171.950803
297431: pop m=174.929105 v=191.226715 f=99.297073; best m=175.578947 v=0.243767 f=171.950803
297756: pop m=175.092842 v=196.770449 f=99.482512; best m=175.578947 v=0.243767 f=171.950803
298080: pop m=175.059737 v=184.120726 f=102.248103; best m=175.578947 v=0.243767 f=171.950803
298404: pop m=175.061789 v=191.899507 f=99.735044; best m=175.578947 v=0.243767 f=171.950803
298726: pop m=175.016105 v=186.340870 f=102.147985; best m=175.578947 v=0.243767 f=171.950803
299046: pop m=175.016895 v=189.923285 f=99.827233; best m=175.578947 v=0.243767 f=171.950803
299369: pop m=175.087789 v=185.065169 f=103.115522; best m=175.578947 v=0.243767 f=171.950803
299695: pop m=175.116158 v=174.906598 f=103.815829; best m=175.578947 v=0.243767 f=171.950803
300018: pop m=175.048000 v=177.990305 f=102.950844; best m=175.578947 v=0.243767 f=171.950803
300340: pop m=175.121368 v=193.885069 f=100.094591; best m=175.578947 v=0.243767 f=171.950803
300662: pop m=174.978579 v=181.282753 f=103.152993; best m=175.578947 v=0.243767 f=171.950803
300984: pop m=175.035158 v=176.626787 f=103.991136; best m=175.578947 v=0.243767 f=171.950803
301308: pop m=175.078105 v=191.409429 f=99.787434; best m=175.578947 v=0.243767 f=171.950803
301632: pop m=175.058316 v=180.809269 f=102.698882; best m=175.578947 v=0.243767 f=171.950803
301956: pop m=175.097947 v=176.806598 f=103.108887; best m=175.578947 v=0.243767 f=171.950803
302279: pop m=175.062684 v=183.863435 f=101.953662; best m=175.578947 v=0.243767 f=171.950803
302601: pop m=174.959789 v=175.026283 f=103.935095; best m=175.578947 v=0.243767 f=171.950803
302923: pop m=175.054632 v=172.390920 f=104.712068; best m=175.578947 v=0.243767 f=171.950803
303247: pop m=175.072579 v=185.187651 f=102.355989; best m=175.578947 v=0.243767 f=171.950803
303569: pop m=175.025000 v=188.857197 f=99.519399; best m=175.578947 v=0.243767 f=171.950803
303894: pop m=175.116316 v=184.731235 f=101.484514; best m=175.578947 v=0.243767 f=171.950803
304219: pop m=175.120579 v=183.562626 f=102.192511; best m=175.578947 v=0.243767 f=171.950803
304541: pop m=175.174895 v=187.518720 f=100.957124; best m=175.578947 v=0.243767 f=171.950803
304865: pop m=175.094789 v=187.426964 f=100.348767; best m=175.578947 v=0.243767 f=171.950803
305189: pop m=175.293105 v=181.083291 f=103.426621; best m=175.578947 v=0.243767 f=171.950803
305523: pop m=175.066632 v=183.563385 f=101.929324; best m=175.578947 v=0.243767 f=171.950803
305897: pop m=175.160737 v=176.018543 f=103.578082; best m=175.578947 v=0.243767 f=171.950803
306223: pop m=175.087263 v=178.747136 f=103.059272; best m=175.578947 v=0.243767 f=171.950803
306546: pop m=175.018632 v=176.298416 f=104.018079; best m=175.578947 v=0.243767 f=171.950803
306869: pop m=175.209895 v=182.135518 f=103.856209; best m=175.578947 v=0.243767 f=171.950803
307190: pop m=175.039895 v=179.247058 f=103.955601; best m=175.578947 v=0.243767 f=171.950803
307514: pop m=175.056368 v=195.152770 f=99.073057; best m=175.578947 v=0.243767 f=171.950803
307838: pop m=174.939053 v=191.477440 f=100.376227; best m=175.578947 v=0.243767 f=171.950803
308162: pop m=175.079579 v=180.220288 f=103.946430; best m=175.578947 v=0.243767 f=171.950803
308485: pop m=175.056368 v=184.949507 f=101.698615; best m=175.578947 v=0.243767 f=171.950803
308808: pop m=175.013053 v=184.664726 f=101.555432; best m=175.578947 v=0.243767 f=171.950803
309133: pop m=175.168105 v=183.918321 f=102.489446; best m=175.578947 v=0.243767 f=171.950803
309457: pop m=175.127684 v=181.102094 f=101.958128; best m=175.578947 v=0.243767 f=171.950803
309781: pop m=175.018421 v=192.036039 f=99.879326; best m=175.578947 v=0.243767 f=171.950803
310106: pop m=175.165632 v=194.311845 f=99.244409; best m=175.578947 v=0.243767 f=171.950803
310432: pop m=175.004684 v=183.320416 f=101.234119; best m=175.578947 v=0.243767 f=171.950803
310757: pop m=175.023684 v=173.205922 f=104.831631; best m=175.578947 v=0.243767 f=171.950803
311083: pop m=175.066000 v=178.129269 f=102.661456; best m=175.578947 v=0.243767 f=171.950803
311404: pop m=175.085895 v=173.059795 f=104.201805; best m=175.578947 v=0.243767 f=171.950803
311726: pop m=175.036158 v=183.609950 f=102.684543; best m=175.578947 v=0.243767 f=171.950803
312050: pop m=175.035421 v=187.451507 f=100.604837; best m=175.578947 v=0.243767 f=171.950803
312374: pop m=175.054632 v=185.933335 f=101.717716; best m=175.578947 v=0.243767 f=171.950803
312696: pop m=175.088684 v=191.830039 f=100.191145; best m=175.578947 v=0.243767 f=171.950803
313019: pop m=175.051421 v=175.951557 f=104.097805; best m=175.578947 v=0.243767 f=171.950803
313344: pop m=175.062526 v=186.005058 f=102.376130; best m=175.578947 v=0.243767 f=171.950803
313668: pop m=175.080158 v=181.493330 f=103.005839; best m=175.578947 v=0.243767 f=171.950803
313991: pop m=174.985053 v=187.361950 f=100.729920; best m=175.578947 v=0.243767 f=171.950803
314315: pop m=175.060789 v=182.998981 f=103.070826; best m=175.578947 v=0.243767 f=171.950803
314640: pop m=175.095895 v=187.565080 f=101.571134; best m=175.578947 v=0.243767 f=171.950803
314965: pop m=175.101684 v=176.240720 f=103.524249; best m=175.578947 v=0.243767 f=171.950803
315349: pop m=175.038211 v=178.004609 f=102.907226; best m=175.578947 v=0.243767 f=171.950803
315673: pop m=175.043421 v=193.623479 f=99.502050; best m=175.578947 v=0.243767 f=171.950803
315994: pop m=174.997421 v=192.287795 f=99.809444; best m=175.578947 v=0.243767 f=171.950803
316315: pop m=175.062842 v=188.070737 f=100.274541; best m=175.578947 v=0.243767 f=171.950803
316637: pop m=175.215579 v=174.471823 f=104.024251; best m=175.578947 v=0.243767 f=171.950803
316959: pop m=175.087737 v=191.458720 f=99.246160; best m=175.578947 v=0.243767 f=171.950803
317284: pop m=175.057842 v=178.562565 f=102.600075; best m=175.578947 v=0.243767 f=171.950803
317609: pop m=174.925053 v=185.892371 f=101.098639; best m=175.578947 v=0.243767 f=171.950803
317933: pop m=174.979000 v=189.984992 f=100.761769; best m=175.578947 v=0.243767 f=171.950803
318256: pop m=174.996684 v=193.709280 f=99.990090; best m=175.578947 v=0.243767 f=171.950803
318582: pop m=175.078895 v=178.314942 f=103.952364; best m=175.578947 v=0.243767 f=171.950803
318908: pop m=175.172842 v=182.647407 f=102.737440; best m=175.578947 v=0.243767 f=171.950803
319233: pop m=175.085368 v=173.491357 f=105.360381; best m=175.578947 v=0.243767 f=171.950803
319556: pop m=175.046000 v=176.055452 f=104.592542; best m=175.578947 v=0.243767 f=171.950803
319880: pop m=175.153368 v=183.397596 f=101.741117; best m=175.578947 v=0.243767 f=171.950803
320203: pop m=175.173789 v=171.512465 f=104.549354; best m=175.578947 v=0.243767 f=171.950803
320528: pop m=174.994421 v=180.212632 f=102.119507; best m=175.578947 v=0.243767 f=171.950803
320853: pop m=174.944842 v=187.708332 f=101.238472; best m=175.578947 v=0.243767 f=171.950803
321177: pop m=175.018316 v=185.852438 f=100.807813; best m=175.578947 v=0.243767 f=171.950803
321498: pop m=175.114842 v=177.501008 f=102.791230; best m=175.578947 v=0.243767 f=171.950803
321822: pop m=175.206105 v=177.550593 f=103.891274; best m=175.578947 v=0.243767 f=171.950803
322146: pop m=175.120842 v=183.381584 f=101.873262; best m=175.578947 v=0.243767 f=171.950803
322469: pop m=174.974842 v=193.603042 f=100.239435; best m=175.578947 v=0.243767 f=171.950803
322792: pop m=175.046895 v=188.979075 f=100.807660; best m=175.578947 v=0.243767 f=171.950803
323116: pop m=175.038316 v=188.417989 f=99.625577; best m=175.578947 v=0.243767 f=171.950803
323438: pop m=175.032474 v=185.459889 f=101.522754; best m=175.578947 v=0.243767 f=171.950803
323761: pop m=175.032000 v=171.112803 f=103.847182; best m=175.578947 v=0.243767 f=171.950803
324084: pop m=175.049105 v=176.366244 f=104.567166; best m=175.578947 v=0.243767 f=171.950803
324407: pop m=174.981053 v=193.473296 f=99.969942; best m=175.578947 v=0.243767 f=171.950803
324791: pop m=174.991947 v=189.214537 f=100.770889; best m=175.578947 v=0.243767 f=171.950803
325114: pop m=175.025421 v=181.113424 f=101.993234; best m=175.578947 v=0.243767 f=171.950803
325436: pop m=175.041579 v=180.309429 f=101.969469; best m=175.578947 v=0.243767 f=171.950803
325760: pop m=175.202632 v=178.975274 f=103.742509; best m=175.578947 v=0.243767 f=171.950803
326083: pop m=175.037895 v=177.862078 f=103.998488; best m=175.578947 v=0.243767 f=171.950803
326407: pop m=175.152737 v=174.168892 f=104.898786; best m=175.578947 v=0.243767 f=171.950803
326730: pop m=175.087211 v=182.326803 f=101.838263; best m=175.578947 v=0.243767 f=171.950803
327056: pop m=175.182105 v=189.444305 f=100.459133; best m=175.578947 v=0.243767 f=171.950803
327379: pop m=175.015368 v=181.067535 f=104.293400; best m=175.578947 v=0.243767 f=171.950803
327704: pop m=175.063105 v=179.757429 f=103.093186; best m=175.578947 v=0.243767 f=171.950803
328029: pop m=175.000053 v=187.300848 f=101.147314; best m=175.578947 v=0.243767 f=171.950803
328353: pop m=175.096737 v=187.024022 f=101.130580; best m=175.578947 v=0.243767 f=171.950803
328676: pop m=174.983211 v=181.244199 f=103.415560; best m=175.578947 v=0.243767 f=171.950803
329002: pop m=174.950632 v=180.863601 f=102.291658; best m=175.578947 v=0.243767 f=171.950803
329326: pop m=175.063474 v=184.159280 f=102.158378; best m=175.578947 v=0.243767 f=171.950803
329650: pop m=175.069263 v=175.579158 f=104.775645; best m=175.578947 v=0.243767 f=171.950803
329974: pop m=175.100316 v=168.835141 f=104.981815; best m=175.578947 v=0.243767 f=171.950803
330298: pop m=175.074579 v=192.376122 f=100.423286; best m=175.578947 v=0.243767 f=171.950803
330622: pop m=175.182947 v=178.208305 f=104.401408; best m=175.578947 v=0.243767 f=171.950803
330945: pop m=175.063842 v=190.583684 f=101.323290; best m=175.578947 v=0.243767 f=171.950803
331268: pop m=175.036316 v=188.822709 f=100.328583; best m=175.578947 v=0.243767 f=171.950803
331590: pop m=175.122263 v=187.123623 f=101.373358; best m=175.578947 v=0.243767 f=171.950803
331916: pop m=174.993158 v=186.075019 f=101.818037; best m=175.578947 v=0.243767 f=171.950803
332240: pop m=175.044053 v=175.552637 f=104.470934; best m=175.578947 v=0.243767 f=171.950803
332564: pop m=175.091947 v=196.132155 f=100.029466; best m=175.578947 v=0.243767 f=171.950803
332888: pop m=175.145684 v=177.693141 f=104.552810; best m=175.578947 v=0.243767 f=171.950803
333213: pop m=175.031053 v=186.842704 f=101.038102; best m=175.578947 v=0.243767 f=171.950803
333538: pop m=175.007895 v=192.117391 f=99.988831; best m=175.578947 v=0.243767 f=171.950803
333860: pop m=175.030421 v=187.796172 f=101.159799; best m=175.578947 v=0.243767 f=171.950803
334240: pop m=174.980684 v=176.855751 f=102.735909; best m=175.578947 v=0.243767 f=171.950803
334566: pop m=175.047947 v=183.379197 f=100.841642; best m=175.578947 v=0.243767 f=171.950803
334888: pop m=175.190053 v=177.464715 f=103.961550; best m=175.578947 v=0.243767 f=171.950803
335212: pop m=175.031316 v=174.743956 f=104.596942; best m=175.578947 v=0.243767 f=171.950803
335536: pop m=175.026579 v=192.949529 f=99.120282; best m=175.578947 v=0.243767 f=171.950803
335860: pop m=175.018947 v=191.548177 f=100.661920; best m=175.578947 v=0.243767 f=171.950803
336185: pop m=175.109263 v=185.625258 f=101.036257; best m=175.578947 v=0.243767 f=171.950803
336509: pop m=175.030947 v=183.335474 f=102.962941; best m=175.578947 v=0.243767 f=171.950803
336832: pop m=175.195158 v=173.269452 f=104.638658; best m=175.578947 v=0.243767 f=171.950803
337155: pop m=175.041211 v=176.420299 f=102.742497; best m=175.578947 v=0.243767 f=171.950803
337479: pop m=175.126579 v=187.068964 f=101.844714; best m=175.578947 v=0.243767 f=171.950803
337804: pop m=175.097053 v=174.531324 f=104.214195; best m=175.578947 v=0.243767 f=171.950803
338128: pop m=175.087737 v=178.741413 f=103.607541; best m=175.578947 v=0.243767 f=171.950803
338453: pop m=175.121000 v=177.694958 f=104.507304; best m=175.578947 v=0.243767 f=171.950803
338777: pop m=175.116684 v=187.181485 f=101.306032; best m=175.578947 v=0.243767 f=171.950803
339100: pop m=175.044579 v=175.409396 f=104.031610; best m=175.578947 v=0.243767 f=171.950803
339424: pop m=175.161737 v=180.013263 f=100.988379; best m=175.578947 v=0.243767 f=171.950803
339748: pop m=175.164947 v=180.907319 f=103.341699; best m=175.578947 v=0.243767 f=171.950803
340071: pop m=175.105263 v=185.732066 f=100.708766; best m=175.578947 v=0.243767 f=171.950803
340396: pop m=174.978632 v=182.611773 f=101.910380; best m=175.578947 v=0.243767 f=171.950803
340722: pop m=175.088368 v=187.388321 f=101.489794; best m=175.578947 v=0.243767 f=171.950803
341047: pop m=175.047789 v=171.339695 f=105.145835; best m=175.578947 v=0.243767 f=171.950803
341369: pop m=175.022737 v=174.719900 f=103.965335; best m=175.578947 v=0.243767 f=171.950803
341691: pop m=175.020579 v=182.925346 f=102.089629; best m=175.578947 v=0.243767 f=171.950803
342017: pop m=175.142263 v=182.640122 f=103.198043; best m=175.578947 v=0.243767 f=171.950803
342341: pop m=174.979684 v=178.975197 f=103.899754; best m=175.578947 v=0.243767 f=171.950803
342663: pop m=175.088579 v=176.663474 f=102.336352; best m=175.578947 v=0.243767 f=171.950803
342986: pop m=174.983053 v=181.484139 f=102.680379; best m=175.578947 v=0.243767 f=171.950803
343312: pop m=175.008316 v=192.957025 f=99.176926; best m=175.578947 v=0.243767 f=171.950803
343683: pop m=175.089526 v=184.232526 f=101.465665; best m=175.578947 v=0.243767 f=171.950803
344017: pop m=175.095105 v=161.993180 f=105.463390; best m=175.578947 v=0.243767 f=171.950803
344341: pop m=174.990684 v=175.005485 f=104.544786; best m=175.578947 v=0.243767 f=171.950803
344665: pop m=175.135211 v=179.684898 f=103.254552; best m=175.578947 v=0.243767 f=171.950803
344989: pop m=175.005684 v=188.754388 f=100.455174; best m=175.578947 v=0.243767 f=171.950803
345311: pop m=175.054421 v=186.686233 f=100.698932; best m=175.578947 v=0.243767 f=171.950803
345633: pop m=174.914579 v=183.263042 f=101.537010; best m=175.578947 v=0.243767 f=171.950803
345957: pop m=175.064789 v=189.860604 f=99.956490; best m=175.578947 v=0.243767 f=171.950803
346280: pop m=174.974316 v=178.543590 f=102.511051; best m=175.578947 v=0.243767 f=171.950803
346602: pop m=175.000421 v=181.555374 f=102.730103; best m=175.578947 v=0.243767 f=171.950803
346923: pop m=175.056579 v=176.939136 f=105.038002; best m=175.578947 v=0.243767 f=171.950803
347249: pop m=175.171105 v=175.882931 f=103.739906; best m=175.578947 v=0.243767 f=171.950803
347574: pop m=175.010263 v=190.224504 f=101.362959; best m=175.578947 v=0.243767 f=171.950803
347899: pop m=175.072737 v=179.582266 f=104.950038; best m=175.578947 v=0.243767 f=171.950803
348224: pop m=175.158263 v=176.986543 f=104.688074; best m=175.578947 v=0.243767 f=171.950803
348548: pop m=175.116263 v=177.797285 f=103.962827; best m=175.578947 v=0.243767 f=171.950803
348874: pop m=175.020158 v=192.324576 f=99.887112; best m=175.578947 v=0.243767 f=171.950803
349198: pop m=175.103632 v=186.416449 f=100.734346; best m=175.578947 v=0.243767 f=171.950803
349523: pop m=175.014474 v=171.076316 f=104.460137; best m=175.578947 v=0.243767 f=171.950803
349847: pop m=175.126000 v=179.923762 f=102.924965; best m=175.578947 v=0.243767 f=171.950803
350170: pop m=175.092421 v=176.249496 f=104.072129; best m=175.578947 v=0.243767 f=171.950803
350494: pop m=175.070105 v=182.517956 f=102.930055; best m=175.578947 v=0.243767 f=171.950803
350817: pop m=175.155684 v=173.339745 f=105.510235; best m=175.578947 v=0.243767 f=171.950803
351141: pop m=175.046947 v=178.514648 f=103.160608; best m=175.578947 v=0.243767 f=171.950803
351467: pop m=174.983421 v=189.115839 f=99.766180; best m=175.578947 v=0.243767 f=171.950803
351788: pop m=174.980579 v=175.372593 f=104.371337; best m=175.578947 v=0.243767 f=171.950803
352110: pop m=175.111211 v=187.813939 f=100.310270; best m=175.578947 v=0.243767 f=171.950803
352433: pop m=175.092368 v=181.854504 f=103.013500; best m=175.578947 v=0.243767 f=171.950803
352756: pop m=175.099211 v=192.997036 f=99.068093; best m=175.578947 v=0.243767 f=171.950803
353119: pop m=175.205842 v=185.127463 f=101.709127; best m=175.578947 v=0.243767 f=171.950803
353461: pop m=175.124632 v=178.668510 f=104.076768; best m=175.578947 v=0.243767 f=171.950803
353783: pop m=175.114158 v=175.216116 f=104.175263; best m=175.578947 v=0.243767 f=171.950803
354106: pop m=175.140000 v=184.302909 f=102.005687; best m=175.578947 v=0.243767 f=171.950803
354432: pop m=175.146421 v=178.876870 f=103.860118; best m=175.578947 v=0.243767 f=171.950803
354756: pop m=175.124684 v=175.499263 f=103.014173; best m=175.578947 v=0.243767 f=171.950803
355079: pop m=175.151842 v=183.028493 f=102.685932; best m=175.578947 v=0.243767 f=171.950803
355401: pop m=175.133368 v=186.004493 f=102.042074; best m=175.578947 v=0.243767 f=171.950803
355725: pop m=175.138211 v=186.639540 f=101.772755; best m=175.578947 v=0.243767 f=171.950803
356049: pop m=175.032684 v=178.173983 f=104.016935; best m=175.578947 v=0.243767 f=171.950803
356373: pop m=175.053632 v=181.056100 f=102.152776; best m=175.578947 v=0.243767 f=171.950803
356698: pop m=174.948316 v=185.780925 f=101.330889; best m=175.578947 v=0.243767 f=171.950803
357021: pop m=175.079158 v=183.631175 f=101.731469; best m=175.578947 v=0.243767 f=171.950803
357346: pop m=175.148789 v=189.317535 f=102.053793; best m=175.578947 v=0.243767 f=171.950803
357667: pop m=175.114789 v=170.241169 f=104.752928; best m=175.578947 v=0.243767 f=171.950803
357990: pop m=175.139579 v=179.549634 f=102.307534; best m=175.578947 v=0.243767 f=171.950803
358315: pop m=175.120632 v=193.071762 f=100.658146; best m=175.578947 v=0.243767 f=171.950803
358641: pop m=174.971263 v=179.104227 f=101.538369; best m=175.578947 v=0.243767 f=171.950803
358965: pop m=175.027421 v=179.295230 f=102.707105; best m=175.578947 v=0.243767 f=171.950803
359291: pop m=175.085947 v=177.774338 f=103.121375; best m=175.578947 v=0.243767 f=171.950803
359614: pop m=175.083737 v=183.532216 f=101.889896; best m=175.578947 v=0.243767 f=171.950803
359938: pop m=175.037316 v=188.704776 f=99.787024; best m=175.578947 v=0.243767 f=171.950803
360259: pop m=175.042526 v=172.384161 f=104.370034; best m=175.578947 v=0.243767 f=171.950803
360583: pop m=174.988842 v=165.583601 f=104.774299; best m=175.578947 v=0.243767 f=171.950803
360905: pop m=175.112684 v=181.608150 f=102.483651; best m=175.578947 v=0.243767 f=171.950803
361230: pop m=175.090684 v=176.493030 f=104.587187; best m=175.578947 v=0.243767 f=171.950803
361556: pop m=175.053053 v=189.424931 f=100.274495; best m=175.578947 v=0.243767 f=171.950803
361880: pop m=175.135211 v=192.953413 f=100.136494; best m=175.578947 v=0.243767 f=171.950803
362203: pop m=175.022789 v=177.636814 f=102.970492; best m=175.578947 v=0.243767 f=171.950803
362560: pop m=175.128947 v=185.336504 f=101.247523; best m=175.578947 v=0.243767 f=171.950803
362912: pop m=175.087105 v=180.516382 f=102.365892; best m=175.578947 v=0.243767 f=171.950803
363236: pop m=175.044579 v=178.856316 f=103.915616; best m=175.578947 v=0.243767 f=171.950803
363559: pop m=175.109053 v=168.438571 f=105.596468; best m=175.578947 v=0.243767 f=171.950803
363881: pop m=175.228632 v=181.314709 f=103.250725; best m=175.578947 v=0.243767 f=171.950803
364204: pop m=175.082789 v=181.037485 f=101.955924; best m=175.578947 v=0.243767 f=171.950803
364527: pop m=175.070211 v=190.364150 f=100.615718; best m=175.578947 v=0.243767 f=171.950803
364852: pop m=175.035158 v=190.324044 f=100.930011; best m=175.578947 v=0.243767 f=171.950803
365176: pop m=175.012474 v=186.893723 f=100.636055; best m=175.578947 v=0.243767 f=171.950803
365497: pop m=175.018158 v=186.514321 f=101.100995; best m=175.578947 v=0.243767 f=171.950803
365821: pop m=175.092737 v=184.624188 f=103.393079; best m=175.578947 v=0.243767 f=171.950803
366146: pop m=175.130895 v=182.889141 f=101.887018; best m=175.578947 v=0.243767 f=171.950803
366470: pop m=175.081105 v=182.744183 f=101.218382; best m=175.578947 v=0.243767 f=171.950803
366794: pop m=175.156737 v=174.448548 f=103.724414; best m=175.578947 v=0.243767 f=171.950803
